id,city,time,content,clean_content,compound_content,ml_text,handler,status,url,label,priority,is_synthetic,label_encoded
SYN0028,Hanoi,,"Tại phố Tôn Đức Thắng, phường Hàng Bột, quận Đống Đa, biển cấm đỗ xe được đặt quá sát góc khuất nên nhiều tài xế không quan sát được. Tình trạng dừng đỗ sai quy định vẫn diễn ra thường xuyên. Đề nghị xem xét đặt lại biển ở vị trí dễ nhìn hơn.","Tại phố Tôn Đức Thắng, phường Hàng Bột, quận Đống Đa, biển cấm đỗ xe được đặt quá sát góc khuất nên nhiều tài xế không quan sát được. Tình trạng dừng đỗ sai quy định vẫn diễn ra thường xuyên. Đề nghị xem xét đặt lại biển ở vị trí dễ nhìn hơn.","tại phố tôn_đức_thắng , phường hàng bột , quận đống_đa , biển cấm đỗ xe được đặt quá sát góc khuất nên nhiều tài_xế không quan_sát được . tình_trạng dừng đỗ sai quy_định vẫn diễn ra thường_xuyên . đề_nghị xem_xét đặt lại biển ở vị_trí dễ nhìn hơn .","tại phố tôn_đức_thắng , phường hàng bột , quận đống_đa , biển cấm đỗ xe được đặt quá sát góc khuất nên nhiều tài_xế không quan_sát được . tình_trạng dừng đỗ sai quy_định vẫn diễn ra thường_xuyên . đề_nghị xem_xét đặt lại biển ở vị_trí dễ nhìn hơn .",,Dữ liệu ảo,,bien_bao,trung_binh,True,0
SYN0102,Hanoi,,"Khu vực đường Hoàng Quốc Việt, phường Nghĩa Đô, quận Cầu Giấy có nhiều rác thải vương vãi sau mưa, gây tắc rãnh thoát nước và ảnh hưởng đến sinh hoạt của người dân. Kính đề nghị đơn vị phụ trách vệ sinh môi trường kiểm tra, dọn dẹp.","Khu vực đường Hoàng Quốc Việt, phường Nghĩa Đô, quận Cầu Giấy có nhiều rác thải vương vãi sau mưa, gây tắc rãnh thoát nước và ảnh hưởng đến sinh hoạt của người dân. Kính đề nghị đơn vị phụ trách vệ sinh môi trường kiểm tra, dọn dẹp.","khu_vực đường hoàng_quốc việt , phường nghĩa_đô , quận cầu giấy có nhiều rác_thải vương_vãi sau mưa , gây tắc rãnh thoát nước và ảnh_hưởng đến sinh_hoạt của người dân . kính đề_nghị đơn_vị phụ_trách vệ_sinh môi_trường kiểm_tra , dọn_dẹp .","khu_vực đường hoàng_quốc việt , phường nghĩa_đô , quận cầu giấy có nhiều rác_thải vương_vãi sau mưa , gây tắc rãnh thoát nước và ảnh_hưởng đến sinh_hoạt của người dân . kính đề_nghị đơn_vị phụ_trách vệ_sinh môi_trường kiểm_tra , dọn_dẹp .",,Dữ liệu ảo,,rac_thai_ve_sinh_moi_truong,trung_binh,True,8
96515,Da Nang,9/4/2026 20:35,"Kính đề nghị sở Xây dựng quan tâm xử lý đanh hố thoát nước trên vỉa hè bị vỡ. Vị trí ngay bên cạnh bệnh viện đa khoa Hòa Vang, thuộc tổ 7, thôn Thạch Nham Tây, trước công ty xe Nâng Việt, đường Trường Sơn, Đà Nẵng. Rất nguy hiểm cho người đi lại trên vỉa hè. Đã gửi trên trang quản lý đô thị nhưng đến nay chưa được giải quyết.","Kính đề nghị sở Xây dựng quan tâm xử lý đanh hố thoát nước trên vỉa hè bị vỡ. Vị trí ngay bên cạnh bệnh viện đa khoa Hòa Vang, thuộc tổ 7, thôn Thạch Nham Tây, trước công ty xe Nâng Việt, đường Trường Sơn, Đà Nẵng. Rất nguy hiểm cho người đi lại trên vỉa hè. Đã gửi trên trang quản lý đô thị nhưng đến nay chưa được giải quyết.","Kính_đề nghị sở Xây_dựng quan_tâm xử_lý đanh hố thoát nước trên vỉa_hè bị vỡ . Vị_trí ngay bên cạnh bệnh_viện đa_khoa Hòa_Vang , thuộc tổ 7 , thôn Thạch_Nham_Tây , trước công_ty xe Nâng_Việt , đường Trường_Sơn , Đà_Nẵng . Rất nguy_hiểm cho người đi_lại trên vỉa_hè . Đã gửi trên trang quản_lý đô_thị nhưng đến nay chưa được giải_quyết .","kính_đề nghị sở xây_dựng quan_tâm xử_lý đanh hố thoát nước trên vỉa_hè bị vỡ . vị_trí ngay bên cạnh bệnh_viện đa_khoa hòa_vang , thuộc tổ 7 , thôn thạch_nham_tây , trước công_ty xe nâng_việt , đường trường_sơn , đà_nẵng . rất nguy_hiểm cho người đi_lại trên vỉa_hè . đã gửi trên trang quản_lý đô_thị nhưng đến nay chưa được giải_quyết .","Sở Xây dựng Sở Xây dựng trân trọng cảm ơn ý kiến góp ý của Quý công dân và phản hồi một số thông tin như sau: Công ty cổ phần chiếu sáng công cộng đã kiểm tra hiện trường và hoàn thành, khắc phục kiến nghị vào ngày 14/4/2026. Lắp mới đanh hố ga, hình ảnh kèm",Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=96515,cong_ho_ga_thoat_nuoc,cao,False,2
128,Hue,20:46 29/03/2026,"Vỉa hè bị sập nhiều năm, đã nhiều người đi bộ ngang qua vấp phải, gây nguy hiểm, đã nhiều năm chưa tu sửa. Mong cơ quan chức năng sửa chữa lại vị trí này.
Vị trí cần sửa chữa: 65 Chi Lăng, phường Phú Xuân, thành phố Huế.","Vỉa hè bị sập nhiều năm, đã nhiều người đi bộ ngang qua vấp phải, gây nguy hiểm, đã nhiều năm chưa tu sửa. Mong cơ quan chức năng sửa chữa lại vị trí này. Vị trí cần sửa chữa: 65 Chi Lăng, phường Phú Xuân, thành phố Huế.","Vỉa_hè bị sập nhiều năm , đã nhiều người đi bộ ngang qua vấp phải , gây nguy_hiểm , đã nhiều năm chưa tu_sửa . Mong cơ_quan_chức_năng sửa_chữa lại vị_trí này . Vị_trí cần sửa_chữa : 65 Chi_Lăng , phường Phú_Xuân , thành_phố Huế .","vỉa_hè bị sập nhiều năm , đã nhiều người đi bộ ngang qua vấp phải , gây nguy_hiểm , đã nhiều năm chưa tu_sửa . mong cơ_quan_chức_năng sửa_chữa lại vị_trí này . vị_trí cần sửa_chữa : 65 chi_lăng , phường phú_xuân , thành_phố huế .","Kết quả xử lý
Trung tâm Quản lý và Khai thác hạ tầng thành phố Huế
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Trung tâm Quản lý và Khai thác Hạ tầng thành phố Huế xin thông báo kết quả như sau:
Sau khi nhận được phản ánh, Trung tâm đã phối hợp với Công ty CP Môi trường và Công trình đô thị Huế tiến hành kiểm tra, khảo sát hiện trạng và đã đưa vào kế hoạch để sửa chữa trong Quý II năm 2026. 
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
1/2
12
Hạn xử lý: 09/04/2026
Ngày xử lý: 09/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-sua-chua-via-he-tai-65-chi-lang-a219338.html,via_he_long_duong,cao,False,10
96098,Da Nang,6/4/2026 7:45,"Tại nút giao thông đường Vũ Lăng – Tôn Đản (hướng từ Đà Nẵng đi Quảng Nam cũ) có đèn giao thông bắt ngang qua đường và cột đèn giao thông (chiều dọc, sát lề đường) bị cây xanh che khuất. Người tham gia giao thông không nhìn thấy tín hiệu của đèn nên đã vi phạm. Đề nghị cơ quan chức năng kiểm tra, xử lý tình trạng này./.","Tại nút giao thông đường Vũ Lăng Tôn Đản (hướng từ Đà Nẵng đi Quảng Nam cũ) có đèn giao thông bắt ngang qua đường và cột đèn giao thông (chiều dọc, sát lề đường) bị cây xanh che khuất. Người tham gia giao thông không nhìn thấy tín hiệu của đèn nên đã vi phạm. Đề nghị cơ quan chức năng kiểm tra, xử lý tình trạng này. /.","Tại nút giao_thông đường Vũ_Lăng_Tôn_Đản ( hướng từ Đà_Nẵng_đi_Quảng_Nam cũ ) có đèn giao_thông bắt ngang qua đường và cột đèn giao_thông ( chiều dọc , sát lề_đường ) bị cây_xanh che_khuất . Người tham_gia giao_thông không nhìn thấy tín_hiệu của đèn nên đã vi_phạm . Đề_nghị cơ_quan_chức_năng kiểm_tra , xử_lý tình_trạng này . / .","tại nút giao_thông đường vũ_lăng_tôn_đản ( hướng từ đà_nẵng_đi_quảng_nam cũ ) có đèn giao_thông bắt ngang qua đường và cột đèn giao_thông ( chiều dọc , sát lề_đường ) bị cây_xanh che_khuất . người tham_gia giao_thông không nhìn thấy tín_hiệu của đèn nên đã vi_phạm . đề_nghị cơ_quan_chức_năng kiểm_tra , xử_lý tình_trạng này . / .",UBND Phường An Khê,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=96098,den_tin_hieu,thap,False,3
263652,Ha Noi,,"Trông gửi xe máy, xe ô tô chắn lối vào làm ảnh hưởng đến dân sinh như chở đồ, chuyển nhà, đặc biệt tiềm ẩn nguy cơ cháy nổ, chặn đường xe cứu hoả khi có sự cố","Trông gửi xe máy, xe ô tô chắn lối vào làm ảnh hưởng đến dân sinh như chở đồ, chuyển nhà, đặc biệt tiềm ẩn nguy cơ cháy nổ, chặn đường xe cứu hoả khi có sự cố","Trông gửi xe_máy , xe ô_tô chắn lối vào làm ảnh_hưởng đến dân_sinh như chở đồ , chuyển nhà , đặc_biệt tiềm_ẩn nguy_cơ cháy nổ , chặn đường xe cứu_hoả khi có sự_cố","trông gửi xe_máy , xe ô_tô chắn lối vào làm ảnh_hưởng đến dân_sinh như chở đồ , chuyển nhà , đặc_biệt tiềm_ẩn nguy_cơ cháy nổ , chặn đường xe cứu_hoả khi có sự_cố",,Chưa xác định,https://congdanso.hanoi.gov.vn/phan-anh/trong-gui-xe-chan-loi-vao-khu-tap-the-263652,do_xe_can_tro,thap,False,5
174,Hue,18:56 23/03/2026,"Nắp cống bị sập đối diện số 39 Đào Tấn nối dài (lúc trước là kiệt 244 Điện Biên Phủ), phường Thuận Hóa. Kính gửi cơ quan chức năng xử lý. Xin cảm ơn","Nắp cống bị sập đối diện số 39 Đào Tấn nối dài (lúc trước là kiệt 244 Điện Biên Phủ), phường Thuận Hóa. Kính gửi cơ quan chức năng xử lý. Xin cảm ơn","Nắp cống bị sập đối_diện số 39 Đào_Tấn_nối dài ( lúc trước là kiệt 244 Điện_Biên_Phủ ) , phường Thuận_Hóa . Kính gửi cơ_quan_chức_năng xử_lý . Xin cảm_ơn","nắp cống bị sập đối_diện số 39 đào_tấn_nối dài ( lúc trước là kiệt 244 điện_biên_phủ ) , phường thuận_hóa . kính gửi cơ_quan_chức_năng xử_lý . xin cảm_ơn","Kết quả xử lý
Trung tâm Quản lý và Khai thác hạ tầng thành phố Huế
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Trung tâm Quản lý và Khai thác Hạ tầng thành phố Huế xin thông báo kết quả như sau:
Sau khi nhận được phản ánh, Trung tâm đã tiến hành kiểm tra và sửa chữa. Đến nay công tác sửa chữa, khắc phục đã hoàn thành (Hình ảnh đính kèm).
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 02/04/2026
Ngày xử lý: 03/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/nap-cong-bi-sap-doi-dien-so-39-dao-tan-noi-dai-a218760.html,cong_ho_ga_thoat_nuoc,trung_binh,False,2
13,Hue,20:51 21/04/2026,"Hiện tại ngày 21/4/2026 vỉa hè ngay cột đèn đỏ ngã ba La Sơn, xã Hưng Lộc mặc dù công trình đã hoàn thành từ trước Tết nhưng đơn vị thi công vẫn chưa trả lại hiện trạng ban đầu. Kiến nghị các đơn vị liên quan lát gạch lại như ban đầu để cho người dân đi lại và nhìn vỉa hè đẹp hơn. Cám ơn!","Hiện tại ngày 21/4/2026 vỉa hè ngay cột đèn đỏ ngã ba La Sơn, xã Hưng Lộc mặc dù công trình đã hoàn thành từ trước Tết nhưng đơn vị thi công vẫn chưa trả lại hiện trạng ban đầu. Kiến nghị các đơn vị liên quan lát gạch lại như ban đầu để cho người dân đi lại và nhìn vỉa hè đẹp hơn. Cám ơn","Hiện_tại ngày 21 / 4 / 2026 vỉa_hè ngay cột đèn_đỏ ngã ba La_Sơn , xã Hưng_Lộc mặc_dù công_trình đã hoàn_thành từ trước Tết nhưng đơn_vị thi_công vẫn chưa trả lại hiện_trạng ban_đầu . Kiến_nghị các đơn_vị liên_quan lát gạch lại như ban đầu_để cho người dân đi_lại và nhìn vỉa_hè đẹp hơn . Cám_ơn","hiện_tại ngày 21 / 4 / 2026 vỉa_hè ngay cột đèn_đỏ ngã ba la_sơn , xã hưng_lộc mặc_dù công_trình đã hoàn_thành từ trước tết nhưng đơn_vị thi_công vẫn chưa trả lại hiện_trạng ban_đầu . kiến_nghị các đơn_vị liên_quan lát gạch lại như ban đầu_để cho người dân đi_lại và nhìn vỉa_hè đẹp hơn . cám_ơn","Kết quả xử lý
VNPT Huế
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, VNPT Huế xin thông báo kết quả như sau:
VNPT Huế đã kiểm tra và xử lý vấn đề người dân phản ánh tại vị trí trên (Đính kèm hình ảnh).
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
1/2
12
Hạn xử lý: 06/05/2026
Ngày xử lý: 24/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-hoan-tra-mat-bang-vi-tri-cot-den-do-nga-ba-la-son-a221621.html,via_he_long_duong,trung_binh,False,10
267282,Ha Noi,,"Kính gửi: UBND Phường Bồ Đề Hiện nay, tại khu vực quanh Tòa nhà N03, đặc biệt ngõ 390 Nguyễn Văn Cừ, thường xuyên xảy ra tình trạng xe máy, ô tô dừng đỗ lấn chiếm lòng đường, gây cản trở giao thông, mất an toàn. Tình trạng này diễn ra nhiều vào giờ cao điểm hàng ngày. Kính đề nghị UBND Phường kiểm tra, xử lý và có biện pháp chấn chỉnh. Trân trọng.","Kính gửi: UBND Phường Bồ Đề Hiện nay, tại khu vực quanh Tòa nhà N03, đặc biệt ngõ 390 Nguyễn Văn Cừ, thường xuyên xảy ra tình trạng xe máy, ô tô dừng đỗ lấn chiếm lòng đường, gây cản trở giao thông, mất an toàn. Tình trạng này diễn ra nhiều vào giờ cao điểm hàng ngày. Kính đề nghị UBND Phường kiểm tra, xử lý và có biện pháp chấn chỉnh. Trân trọng.","Kính gửi : UBND Phường_Bồ_Đề_Hiện nay , tại khu_vực quanh Tòa nhà N03 , đặc_biệt ngõ 390 Nguyễn_Văn_Cừ , thường_xuyên xảy ra tình_trạng xe_máy , ô_tô dừng đỗ lấn_chiếm lòng_đường , gây cản_trở giao_thông , mất an_toàn . Tình_trạng này diễn ra nhiều vào giờ cao_điểm hàng ngày . Kính_đề nghị UBND Phường kiểm_tra , xử_lý và có biện_pháp chấn_chỉnh . Trân_trọng .","kính gửi : ubnd phường_bồ_đề_hiện nay , tại khu_vực quanh tòa nhà n03 , đặc_biệt ngõ 390 nguyễn_văn_cừ , thường_xuyên xảy ra tình_trạng xe_máy , ô_tô dừng đỗ lấn_chiếm lòng_đường , gây cản_trở giao_thông , mất an_toàn . tình_trạng này diễn ra nhiều vào giờ cao_điểm hàng ngày . kính_đề nghị ubnd phường kiểm_tra , xử_lý và có biện_pháp chấn_chỉnh . trân_trọng .",,Chưa xác định,https://congdanso.hanoi.gov.vn/phan-anh/phan-anh-ve-tinh-trang-xe-may-o-to-do-duoi-long-duong-gay-can-tro-mat-an-toan-giao-thong-tai-ngo-390-nguyen-van-cu-267282,do_xe_can_tro,cao,False,5
252,Hue,13:43 14/03/2026,"Đường Đại Nam, nền đường hư hỏng dù nhiều lần vá sửa (bản chất hệ thống thoát nước dọc đường chưa được đầu tư phù hợp, nên sẽ đọng nước và hư hỏng)
Hệ quả: rất nhiều ổ gà, nhiều tai nạn đã được ghi nhận do tự ngã khi dằn ổ gà mà không thấy (né ổ này gặp ổ kia). Bản thân gia đình tôi cũng có 2 người ngã. Rất may chỉ bị bong gân
Đây cũng là tuyến đường du lịch chính
Đề xuất: Kiểm tra lại địa hình để thiết kế hệ thống thoát nước phù hợp trước khi thảm nhựa và sơn phản quang phù hợp.
Chúng tôi tha thiết đề nghị quý cơ quan ban ngành chức năng nhận thông tin, xử lý, phản hồi kế hoạch xử lý trước mùa mưa tiếp theo!
Chân thành cám ơn!","Đường Đại Nam, nền đường hư hỏng dù nhiều lần vá sửa (bản chất hệ thống thoát nước dọc đường chưa được đầu tư phù hợp, nên sẽ đọng nước và hư hỏng) Hệ quả: rất nhiều ổ gà, nhiều tai nạn đã được ghi nhận do tự ngã khi dằn ổ gà mà không thấy (né ổ này gặp ổ kia). Bản thân gia đình tôi cũng có 2 người ngã. Rất may chỉ bị bong gân Đây cũng là tuyến đường du lịch chính Đề xuất: Kiểm tra lại địa hình để thiết kế hệ thống thoát nước phù hợp trước khi thảm nhựa và sơn phản quang phù hợp. Chúng tôi tha thiết đề nghị quý cơ quan ban ngành chức năng nhận thông tin, xử lý, phản hồi kế hoạch xử lý trước mùa mưa tiếp theo Chân thành cám ơn","Đường_Đại_Nam , nền đường hư_hỏng dù nhiều lần vá sửa ( bản_chất hệ_thống thoát nước dọc đường chưa được_đầu tư phù_hợp , nên sẽ đọng nước và hư_hỏng ) Hệ_quả : rất nhiều ổ_gà , nhiều tai_nạn đã_được ghi_nhận do tự ngã khi dằn ổ_gà mà không thấy ( né ổ này gặp ổ kia ) . Bản_thân gia_đình tôi cũng có 2 người ngã . Rất may chỉ bị bong_gân Đây cũng là tuyến đường du_lịch chính Đề_xuất : Kiểm_tra lại địa_hình để thiết_kế hệ_thống thoát nước phù_hợp trước khi thảm nhựa và sơn phản_quang phù_hợp . Chúng_tôi tha_thiết đề_nghị quý cơ_quan ban_ngành chức_năng nhận thông_tin , xử_lý , phản_hồi kế_hoạch xử_lý trước mùa mưa tiếp_theo Chân_thành cám_ơn","đường_đại_nam , nền đường hư_hỏng dù nhiều lần vá sửa ( bản_chất hệ_thống thoát nước dọc đường chưa được_đầu tư phù_hợp , nên sẽ đọng nước và hư_hỏng ) hệ_quả : rất nhiều ổ_gà , nhiều tai_nạn đã_được ghi_nhận do tự ngã khi dằn ổ_gà mà không thấy ( né ổ này gặp ổ kia ) . bản_thân gia_đình tôi cũng có 2 người ngã . rất may chỉ bị bong_gân đây cũng là tuyến đường du_lịch chính đề_xuất : kiểm_tra lại địa_hình để thiết_kế hệ_thống thoát nước phù_hợp trước khi thảm nhựa và sơn phản_quang phù_hợp . chúng_tôi tha_thiết đề_nghị quý cơ_quan ban_ngành chức_năng nhận thông_tin , xử_lý , phản_hồi kế_hoạch xử_lý trước mùa mưa tiếp_theo chân_thành cám_ơn","Kết quả xử lý
Sở Xây dựng
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Sở Xây Dựng xin thông báo kết quả như sau:
Vị trí quý Ông/Bà phản ánh là đoạn tuyến thuộc Km0-Km0+500 đường Tỉnh 25. Sau khi nhận được phản ánh, Sở Xây Dựng đã chỉ đạo đơn vị quản lý tuyến đường cho thoát nước mặt đường đảm bảo giao thông. Về lâu dài Sở Xây Dựng sẽ trình UBND thành phố nhằm bố trí kinh phí để làm hệ thống thoát nước và nâng cấp đoạn tuyến này (có hình ảnh kèm theo).
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
1/3
123
Hạn xử lý: 25/03/2026
Ngày xử lý: 09/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-sua-chua-duong-dai-nam-a217881.html,duong_cau_ha_tang_hu_hong,cao,False,6
160,Hue,15:15 25/03/2026,"Đường Tôn Thất Bách, Phường Hương Trà, đoạn từ chùa Long Quang đi lên Lai Thành, do đợt lũ lụt năm 2025 lòng đường bị nứt, hư hỏng nghiêm trọng, gây mất an toàn cho người dân mỗi khi đi qua, đến nay đã mấy tháng trời nhưng chưa được sửa chữa. Kính mong cơ quan chính quyền nhanh chóng khắc phục để người dân yên tâm qua lại. Xin chân thành cám ơn.","Đường Tôn Thất Bách, Phường Hương Trà, đoạn từ chùa Long Quang đi lên Lai Thành, do đợt lũ lụt năm 2025 lòng đường bị nứt, hư hỏng nghiêm trọng, gây mất an toàn cho người dân mỗi khi đi qua, đến nay đã mấy tháng trời nhưng chưa được sửa chữa. Kính mong cơ quan chính quyền nhanh chóng khắc phục để người dân yên tâm qua lại. Xin chân thành cám ơn.","Đường_Tôn_Thất_Bách , Phường_Hương_Trà , đoạn từ chùa Long_Quang_đi lên Lai_Thành , do đợt lũ_lụt năm 2025 lòng_đường bị nứt , hư_hỏng nghiêm_trọng , gây mất an_toàn cho người dân mỗi khi đi qua , đến nay đã mấy tháng trời nhưng chưa được sửa_chữa . Kính mong cơ_quan chính_quyền nhanh_chóng khắc_phục để người dân yên_tâm qua_lại . Xin chân_thành cám_ơn .","đường_tôn_thất_bách , phường_hương_trà , đoạn từ chùa long_quang_đi lên lai_thành , do đợt lũ_lụt năm 2025 lòng_đường bị nứt , hư_hỏng nghiêm_trọng , gây mất an_toàn cho người dân mỗi khi đi qua , đến nay đã mấy tháng trời nhưng chưa được sửa_chữa . kính mong cơ_quan chính_quyền nhanh_chóng khắc_phục để người dân yên_tâm qua_lại . xin chân_thành cám_ơn .","Kết quả xử lý
Phường Hương Trà
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, UBND phường Hương Trà xin thông báo kết quả như sau:
UBND phường đã giao phòng Kinh tế, Hạ tầng và Đô thị kiểm tra và xác định nguyên nhân do ảnh hưởng của đợt mưa lũ năm 2025 làm kết cấu mặt đường bị xuống cấp. Đồng thời, tổng hợp hiện trạng và đề xuất cấp có thẩm quyền bố trí kinh phí để sửa chữa, khắc phục.
Đến nay, công trình đã được bố trí kinh phí để thực hiện nâng cấp, sửa chữa; dự kiến khởi công và hoàn thành trong Quý II/2026.
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 03/04/2026
Ngày xử lý: 03/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/duong-bi-nut-hu-hong-nghiem-trong-tai-duong-ton-that-bach-a218966.html,duong_cau_ha_tang_hu_hong,cao,False,6
