id,city,time,content,handler,status,url
357,Hue,11:03 26/02/2026,"Tuyến đường Tôn Thất Bách tại Phường Hương Trà, Thành Phố Huế do ảnh hưởng của lũ lụt năm 2025 bị hư hỏng nặng nhưng không được sửa chữa. Hình ảnh vào lúc 11h ngày 25/2/2026. Ảnh hưởng và nguy hiểm đến vấn đề đi lại của người dân. Mong chính quyền các cấp quan tâm.","Kết quả xử lý
Phường Hương Trà
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, UBND phường Hương Trà xin thông báo kết quả như sau:
Trong thời gian qua, do ảnh hưởng mưa lớn gây ra lũ lụt nên các tuyến đường bị hư hỏng. UBND phường đã giao Phòng Kinh tế, Hạ tầng và Đô thị phường phối hợp với các đơn vị liên quan tiến hành kiểm tra, khảo sát các tuyến đường và tổng hợp báo cáo UBND phường đã đề xuất UBND thành phố phân bổ kinh phí để sửa chữa trong thời gian tới.
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 09/03/2026
Ngày xử lý: 09/03/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-sua-chua-duong-ton-that-bach-a216572.html
358,Hue,20:10 25/02/2026,"Đoạn đường Đào Trinh Nhất có nhiều khách sạn và rất nhiều khách du lịch lưu trú. Nhưng vỉa hè không được chỉnh sửa, nhếch nhác so với tất cả khu vực xung quanh. Rất nhiều khách chụp ảnh lưu niệm, thiết nghỉ khoảnh khắc đó với hình ảnh nhếch nhác đó có xứng với Tp du lịch.","Kết quả xử lý
Trung tâm Quản lý và Khai thác hạ tầng thành phố Huế
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Trung tâm Quản lý và Khai thác Hạ tầng thành phố Huế xin thông báo kết quả như sau:
Sau khi nhận được phản ánh, Trung tâm đã tiến hành kiểm tra. Trung tâm sẽ báo cáo đề xuất UBND thành phố đưa vào danh mục sửa chữa, khắc phục.
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 10/03/2026
Ngày xử lý: 04/03/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-sua-chua-via-he-tai-duong-dao-trinh-nhat-a216530.html
359,Hue,19:22 25/02/2026,"Yêu cầu tiền hành xử lý cho hoạt động cột đèn giao thông hoặc rào giải phân cách lại nếu công trình chưa xong, tại nút giao Lý Tự Trọng - Tố Hữu
Các phương tiện băng qua đường rất nguy hiểm.","Kết quả xử lý
Phường Vỹ Dạ
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, UBND phường Vỹ Dạ xin thông báo kết quả như sau:
Nút giao thông đường Tố Hữu, Lê Quang Đạo, Lý Tự Trọng đang triển khai thi công, đơn vị thi công đã cho rào chắn, biển báo, tuy nhiên một số phương tiện giao thông đã tự ý dỡ bỏ rào chắn đi qua khu vực đang thi công và các đơn vị tư vấn khẩn trương tiếp tục triển khai thi công hoàn thành công trình và sớm đưa vào sử dụng, vận hành đèn giao thông cũng như nút giao để đảm bảo giao thông cho người dân.
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 06/03/2026
Ngày xử lý: 06/03/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-co-phuong-an-xu-ly-tai-nut-giao-ly-tu-trong---to-huu-a216525.html
360,Hue,18:20 25/02/2026,"Dây điện, dây viễn thông sà trên lan can sắt làm mất an toàn tính mạng tại lô D23 xóm giữa TDP Chiết Bi, phường Mỹ Thượng.","Kết quả xử lý
Sở Khoa học và Công nghệ
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Sở Khoa học và Công nghệ xin thông báo kết quả như sau:
Sở Khoa học và Công nghệ đã chỉ đạo các doanh nghiệp viễn thông tiến hành kiểm tra và làm gọn dây thuê bao viễn thông không sử dụng tại vị trí nêu trên. Do thời tiết đang mưa, các doanh nghiệp viễn thông cam kết thực hiện trước ngày 20/3/2026.
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 06/03/2026
Ngày xử lý: 11/03/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-xu-ly-day-dien-day-vien-thong-tai-lo-d23---tdp-chiet-bi-a216518.html
361,Hue,08:21 25/02/2026,"Vừa qua, tại tuyến đường Âu Lạc, ngã tư thứ nhất theo hướng đường An Dương Vương hướng vào hướng qua đường Võ Nguyên Giáp có lắp mới 01 vòng xuyến.
Qua thời gian trực tiếp lưu thông, từ khi lắp vòng xuyến, nếu đi từ hướng An Dương Vương vào và rẽ trái thì sẽ rất nguy hiểm:
1. Xe đi vào thì bị khuất tầm nhìn đối với các xe đi ngược chiều, nếu thiếu sự chuẩn bị hoặc người lạ ở nơi khác đến khi rẽ trái dễ xảy ra tai nạn (Video đính kèm)
2. Nếu không gặp tai nạn thì khi rẽ vào cũng rất ngặt, nếu không ôm cua thì lại chênh qua phía Shop House chứ không đi thẳng vào đường giữa.
Đề xuất: Thực sự thấy không cần thiết, nếu không bắt buộc thì đề nghị gỡ bỏ.","Kết quả xử lý
Ban Quản lý dự án Đầu tư xây dựng và Phát triển đô thị thành phố Huế
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Ban QLDA Đầu tư xây dựng và Phát triển đô thị (Ban QLDA) xin thông báo kết quả như sau:
Tuyến đường Âu Lạc đi ngang qua Khu nhà ở An Đông hiện đang do Ban QLDA quản lý; qua kiểm tra, việc lắp mới 01 vòng xuyến giữa tuyến đường do Công ty cổ phần Đầu tư An Dương tự ý lắp đặt mà không được sự đống ý của đơn vị quản lý, Ban QLDA đã có Công văn số 517/BĐTPT-QLĐT ngày 17/03/2025 yêu cầu tháo dỡ, đến nay Chủ đầu tư đã tháo dỡ vòng xuyến không đúng quy định (ảnh chụp kèm theo).
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
1/2
12
Hạn xử lý: 16/03/2026
Ngày xử lý: 23/03/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-xem-xet-lai-viec-lap-dat-vong-xuyen-tai-tuyen-duong-au-lac-a216465.html
362,Hue,06:23 25/02/2026,"Dây điện đèn đường đi ngang qua mái nhà dân 70 Nguyễn Hữu Dật, Kim Long, Huế. Đề nghị chuyển ra sát đường.","Kết quả xử lý
Trung tâm Quản lý và Khai thác hạ tầng thành phố Huế
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Trung tâm Quản lý và Khai thác Hạ tầng thành phố Huế xin thông báo kết quả như sau:
Sau khi nhận được phản ánh, Trung tâm đã tiến hành phối hợp Công ty CP Môi trường và Công trình đô thị Huế kiểm tra vị trí quý Ông/Bà phản ánh. Đến nay, công tác lắp bổ sung cột điện để chuyển cáp đã hoàn thành (Đính kèm hình ảnh).
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 06/03/2026
Ngày xử lý: 04/03/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-di-doi-day-dien-tai-70-nguyen-huu-dat-a216459.html
363,Hue,22:44 24/02/2026,"Một đoạn đường liên thôn, dài khoảng 120m (vạch đỏ trên bản đồ) ở thôn Đông An (xã Lộc Điền cũ), xã Lộc An, để hoang phế, gây ô nhiễm môi trường. Kính đề nghị chính quyền xã Lộc An quan tâm phát quang, thông thoáng, đảm bảo môi trường xanh sạch, để tiện việc giao thông của nhân dân. Cám ơn.","Kết quả xử lý
Xã Lộc An
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, UBND xã Lộc An xin thông báo kết quả như sau:
Sau khi tiếp nhận phản ánh của người dân, UBND xã Lộc An đã chỉ đạo Phòng Kinh tế phối hợp với Trung tâm Dịch vụ sự nghiệp công xã, Ban quản lý thôn Đông An tiến hành kiểm tra tại thực địa theo nội dung phản ánh (có biên bản làm việc và ảnh kèm theo).
Đối với nội dung này, qua kiểm tra, làm việc cho thấy hiện trạng con đường đã từ lâu các hộ dân không đi trên con đường này nên dẫn đến cây cối mọc trên đường và một số hộ tận dụng để trồng một số cây trên đường. Tại buổi làm việc, UBND xã Lộc An đã thống nhất sẽ lồng ghép vào chương trình ""Chủ nhật xanh"" hàng tuần để huy động nhân dân trong thôn tiến hành dọn dẹp, phát quang trả lại hiện trạng con đường như trước đây.
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./. 
File đính kèm:
Hạn xử lý: 06/03/2026
Ngày xử lý: 05/03/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-mo-duong-duong-lien-thon-tai-thon-dong-an-a216456.html
364,Hue,14:48 24/02/2026,"Kiến nghị UBND Phường Vỹ Dạ, Sở Giao thông Vận tải Thành phố Huế, cho sơn kẻ lại vạch kẻ đường, ốp lát lại vỉa hè tại giao lộ Tố Hữu - Lê Quang Đạo - Lý Tự Trọng. Hiện nay vạch kẻ đường tại giao lộ đã trôi lớp phản quang, vỉa hè mọc cỏ quá nhiều gây ảnh hưởng đến người đi bộ di chuyển. Mong cơ quan chức năng cho xử lý.","Kết quả xử lý
Trung tâm Quản lý và Khai thác hạ tầng thành phố Huế
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Trung tâm Quản lý và Khai thác hạ tầng thành phố Huế xin thông báo kết quả như sau:
Nút giao Tố Hữu - Lê Quang Đạo - Lý Tự Trọng do UBND phường Vỹ Dạ đầu tư đang thực hiện lắp đặt đèn tín hiệu giao thông và sẽ sơn lại vạch nút giao này.
Phản ánh vỉa hè xung quanh nút giao này bị hư hỏng, Trung tâm đã kiểm tra và đưa vào kế hoạch sửa chữa trong Quý II/2026.
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 18/03/2026
Ngày xử lý: 17/03/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/son-ke-lai-vach-ke-duong-tai-giao-lo-to-huu---le-quang-dao---ly-tu-trong-a216422.html
365,Hue,13:27 24/02/2026,"Vỉa hè bị sụt lún trước số nhà 382 Lê Duẩn, phường Phú Xuân, thành phố Huế gây cản trở người đi lại. Kính mong cơ quan chức năng xử lý.","Kết quả xử lý
Trung tâm Quản lý và Khai thác hạ tầng thành phố Huế
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Trung tâm Quản lý và Khai thác Hạ tầng thành phố Huế xin thông báo kết quả như sau:
Sau khi nhận được phản ánh, Trung tâm đã tiến hành kiểm tra. Vị trí Ông/Bà phản ánh thuộc Dự án Chỉnh trang vỉa hè đường Lê Duẩn (đoạn từ Kim Long đến Cống Chém) do Trung tâm Công viên cây xanh làm chủ đầu tư theo Quyết định số 1075/QĐ-UBND ngày 27/3/2025 của UBND quận Phú Xuân (cũ). Dự kiến thời gian thực hiện từ ngày khởi công 27/2/2026 đến ngày 24/12/2026. 
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 05/03/2026
Ngày xử lý: 04/03/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/via-he-bi-sut-lun-truoc-382-le-duan-a216410.html
366,Hue,12:22 24/02/2026,"Cống tắc nghẹt rất lâu rồi, mong môi trường đô thị xử lý tại 17 Trương Thiều, phường Thuận An","Kết quả xử lý
Phường Thuận An
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, UBND phường Thuận An xin thông báo kết quả như sau:
Sau khi nhận được phản ánh, UBND phường Thuận An đã chỉ đạo Phòng Kinh tế, Hạ tầng và Đô thị phường tiến hành kiểm tra thực tế và tham mưu UBND phường ban hành công văn số 572/UBND-KTHT&ĐT ngày 13/3/2026 gửi Trung tâm Quản lý và Khai thác Hạ tầng thành phố Huế hỗ trợ xử lý hệ thống cống bị tắt nghẹt tại đoạn đường số 17 Trương Thiều, phường Thuận An. (Đính kèm công văn)
Chân thành cảm ơn quý Ông/Bà.
Trân trọng.
File đính kèm:
Hạn xử lý: 11/03/2026
Ngày xử lý: 13/03/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/cong-tac-nghet-tai-17-truong-thieu-a216402.html
367,Hue,09:28 24/02/2026,"Phản ánh nắp hố ga bị sập, lộ khung sắt thép, gây nguy hiểm cho người tham gia giao thông, đặc biệt vào ban đêm.
Vị trí tại tổ 8 Tam Thai, phường An Cựu, TP Huế (ngay trước số nhà 30 Tam Thai).
Đề nghị cơ quan chức năng kiểm tra và xử lý sớm để đảm bảo an toàn.","Kết quả xử lý
Viettel Huế
Kính gửi: Quý Ông/Bà.

Vấn đề quý Ông/Bà phản ánh, Viettel Huế xin thông báo kết quả như sau:

Sau khi nhận được phản ánh, Viettel Huế đã kiểm tra và cho đúc đan để thay thế. Đến nay đã khắc phục hoàn thành (Đính kèm hình ảnh).

Chân thành cảm ơn quý Ông/Bà.

Trân trọng./.
Hạn xử lý: 05/03/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-sua-chua-nap-cong-tai-30-tam-thai-a216380.html
368,Hue,08:47 24/02/2026,"Đoạn đường 627 Lạc Long Quân, xã Chân Mây - Lăng Cô, phía Bắc hầm Hải Vân gần trạm thu phí, đoạn đường rất nguy hiểm gồ ghề làm rung và nứt nhà của người dân, đã phản ánh nhưng chỉ làm sơ xài, làm rung nhà và ảnh hưởng tới người già và người bệnh. Hình ảnh được chụp và quay vào ngày 24/2/2026. Đề nghị cấp trên có phương án giải quyết để người dân yên tâm hơn.","Kết quả xử lý
Văn phòng Quản lý đường bộ II.5
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Văn phòng Quản lý đường bộ II.5 (Văn phòng) xin thông báo kết quả như sau:
Văn phòng đã chỉ đạo Công ty CP Đầu tư Đèo Cả thường xuyên sửa chữa, bù phụ mặt đường bị hư hỏng đoạn nút giao phía Bắc Trạm thu phí Hải Vân để đảm bảo giao thông, đồng thời có kế hoạch cào bóc, thảm lại mặt đường. Dự kiến đơn vị sẽ triển khai thi công trong tháng 3/2026.
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 05/03/2026
Ngày xử lý: 10/03/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-sua-chua-duong-tai-627-lac-long-quan-a216373.html
369,Hue,18:39 23/02/2026,"V/v: Đường hẹp, mật độ phương tiện giao thông cao, gây ùn tắt và nguy hiểm khi xe ô tô và xe máy đi ngược chiều
1. Tình trạng: Đường này được đổ bê tông từ khoảng năm 2000 theo hình thức Dân và nhà nước cùng đóng góp. Đến nay đã xuống cấp và nhiều lần Tu viện Thiên trúc tự đổ và Thiền đường Huệ Quang đổ. Tuy nhiên còn thực trạng như sau:
- Nhiều đoạn xuống cấp nặng chưa được nâng cấp;
- Nhiều đoạn chưa đổ bê tông;
- Xe trọng tải lớn phục vụ cho việc vận chuyển cây xanh, chở đất phục vụ hoạt động sản xuất kinh doanh của Lâm Trường Tiền Phong cũng như xe ô tô giao thông ra vào thì người đi xe máy ngược chiều rất nguy hiểm và dễ xảy ra tai nạn giao thông
- Lưu lượng giao thông kiệt này đã tăng lên rất nhiều và xe ô tô chạy nhiều
(Đính kèm là hình ảnh chi tiết kèm ghi chú)

2. Đề nghị:
- Lâm Trường Tiền Phong cùng phối hợp hỗ trợ việc di dời hàng rào vào sát mương nước (khoảng cách hở này thực chất không dùng để sản xuất kinh doanh) để cùng di dời hàng rào vào trong (thi công đơn giản, tiến độ cũng sẽ rất nhanh)
- Sau khi di dời hàng rào, đề nghị UBND phường Thuỷ Xuân khảo sát để đổ bê tông mở rộng, nâng cấp.
(Đường Đại Nam, Kiệt có Thiền đường Huệ Quang và Tu viện Thiên Trúc và dọc theo Vườn Ươm Lâm Trường Tiền Phong, P. Thuỷ Xuân, Tp. Huế)","Kết quả xử lý
Phường Thủy Xuân
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, UBND phường Thủy Xuân xin thông báo kết quả như sau:
UBND phường đã chỉ đạo Trung tâm Dịch vụ sự nghiệp công tiến hành khảo sát, đánh giá thực trạng. Trung tâm Dịch vụ sự nghiệp công đã tổ chức kiểm tra thực địa, khảo sát tuyến đường Đại Nam (kiệt Thiền đường Huệ Quang). Qua khảo sát, tuyến đường hiện nay đã xuống cấp. Trung tâm đã có Tờ trình số 32 ngày 23/3/2026 gửi UBND phường để kiến nghị đưa vào danh mục đầu tư công trung hạn.
Trong thời gian tới, UBND phường sẽ chỉ đạo các phòng, ban chuyên môn xây dựng kế hoạch, sớm đưa tuyến đường vào đầu tư nhằm đảm bảo việc đi lại thuận lợi cho người dân.
UBND phường thông tin để Quý Ông/Bà được biết.
Chân thành cảm ơn Quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 04/03/2026
Ngày xử lý: 24/03/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-nang-cap-duong-dai-nam-kiet-thien-duong-hue-quang-a216329.html
370,Hue,17:46 23/02/2026,"Đề nghị đốn hạ cây phượng trước nhà 582 Lê Duẩn, mang số hiệu phượng đỏ 682. Cây đã bị sâu mọt rổng ruột tới phần bên kia. Có thể sập bất cứ lúc nào, vì an toàn người dân xin hãy đốn hạ.","Kết quả xử lý
Trung tâm Công viên cây xanh thành phố Huế
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Trung tâm Công viên Cây xanh thành phố Huế xin thông báo kết quả như sau:
Trung tâm đã chặt hạ cây phượng mục thân tại 582 Lê Duẩn để đảm bảo an toàn cho người dân và các phương tiện tham gia giao thông (đính kèm hình ảnh.)
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
  Hạn xử lý: 04/03/2026
Ngày xử lý: 06/03/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/de-nghi-don-ha-cay-phuong-truoc-nha-582-le-duan-a216323.html
371,Hue,10:28 23/02/2026,"Vào lúc 7h00 ngày 23/2/2026 cần khắc phục đèn giao thông bị lỗi tại ngã 4 Võ Nguyên Giáp - Hoàng Quốc Việt, phường An Cựu, Tp Huế.","Kết quả xử lý
Trung tâm Quản lý và Khai thác hạ tầng thành phố Huế
Kính gửi Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Trung tâm Quản lý và Khai thác hạ tầng thành phố Huế xin thông báo kết quả như sau:
Trung tâm đã tiến hành kiểm tra và yêu cầu đơn vị quản lý, bảo trì thay mới toàn bộ các bộ đèn tín hiệu giao thông thường xuyên bị lỗi. Trong thời gian chờ thiết bị để lắp đặt, Trung tâm sẽ triển khai cho tháo các bộ đèn lỗi để tránh nhầm lẫn. Dự kiến công tác khắc phục sẽ hoàn thành trước ngày 15/3/2026. Rất mong quý Ông/Bà thông cảm và chia sẻ.
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 04/03/2026
Ngày xử lý: 04/03/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/den-tin-hieu-giao-thong-bi-loi-tai-tai-nga-4-vo-nguyen-giap---hoang-quoc-viet-a216296.html
372,Hue,00:00 23/02/2026,"Cột mạng VNPT bị gãy rất nguy hiểm có thể đổ ra đường bất cứ lúc nào, địa chỉ: Gần tạp hoá Nhật Tân, đội 1, thôn Nghĩa Lập, xã Phú Gia, huyện Phú Vang, tỉnh Thừa Thiên Huế. Kính mong các cơ quan chức năng can thiệp xử lý để đảm bảo an toàn cho người dân.","Kết quả xử lý
Xã Phú Vang
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, UBND xã Phú Vang đã chỉ đạo Phòng Kinh tế tiến hành kiểm tra, xác minh và xin thông báo kết quả như sau:
Qua buổi kiểm tra, xác minh vị trí phản ánh tại Đội 1, thôn Nghĩa Lập, xã Phú Vang, thành phố Huế có 01 trụ điện phục vụ kéo dây mạng của đơn vị VNPT Huế đã bị trong bóc lớp bê tông nghiêng, dễ bị đổ ngã gây mất an toàn cho người dân.
Tại buổi làm việc, đại diện VNPT Huế cam kết thay thế bằng cột mới nhằm đảm bảo an toàn với bằng phương án nhổ cột trụ cũ thay trụ mới. Thời gian thực hiện hoàn thành trước ngày 07/3/2026. (Đính kèm biên bản)
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
File đính kèm:
1/2
12
Hạn xử lý: 04/03/2026
Ngày xử lý: 04/03/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/cot-mang-vnpt-bi-gay-tai-doi-1-thon-nghia-lap-a169710.html
373,Hue,00:00 23/02/2026,"Kiệt 33 An Dương Vương ranh giới giữa phường An Cựu và phường An Đông, trước số nhà 32 có cột điện bên đường kiệt nhỏ hẹp và góc cua. Rất nguy hiểm cho các phương tiện giao thông, kính mong cơ quan chức năng xem xét cắt bỏ, di dời, đảm bảo an toàn cho người dân tham gia giao thông. Cám ơn.","Kết quả xử lý
Phường An Cựu
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, UBND phường An Cựu xin thông báo kết quả như sau:
Phòng Kinh tế, hạ tầng và Đô thị phường An Cựu đã có công văn gửi các đơn vị viễn thông liên quan để xử lý (Có Văn bản kèm theo).
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 05/03/2026
Ngày xử lý: 09/03/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/di-doi-cot-vien-thong-tai-32-33-an-duong-vuong-a157876.html
374,Hue,16:12 22/02/2026,"Dây điện và dây mạng chằng vào mái tôn, rất nguy hiểm. Kính mong cơ quan có thẩm quyền sớm kiểm tra và xử lý.
Địa chỉ: 12/61 Lê Thanh Nghị, phường Hương Thủy, thành phố Huế.","Kết quả xử lý
Sở Khoa học và Công nghệ
Kính gửi: Quý Ông/Bà
Vấn đề quý Ông/Bà phản ánh, Sở Khoa học và Công nghệ đã chỉ đạo các doanh nghiệp viễn thông tiến hành kiểm tra và xử lý tại vị trí nêu trên (hình ảnh đính kèm).
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
  Hạn xử lý: 04/03/2026
Ngày xử lý: 05/03/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/day-dien-va-day-mang-sa-vao-mai-ton-tai-12-61-le-thanh-nghi-a216243.html
375,Hue,10:00 22/02/2026,"Vào lúc 9h30 ngày 22/02/2026 trước số nhà 87 Đặng Huy Trứ, phường Thuận Hóa, cột biển báo giao thông tự đỗ may không va vào người đi đường, người dân đã buộc tạm vào cột đèn giao thông. Kính mong cơ quan chức năng kiểm tra xử lý, đặc biệt là các cột biển báo khác có nguy cơ gãy đỗ, gây nguy hiểm cho người đi đuòng. Ảnh chụp lúc 9h40 ngày 22/02/2026.","Kết quả xử lý
Trung tâm Quản lý và Khai thác hạ tầng thành phố Huế
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Trung tâm Quản lý và Khai thác Hạ tầng thành phố Huế xin thông báo kết quả như sau:
Sau khi nhận được phản ánh, Trung tâm đã tiến hành kiểm tra và tổ chức sửa chữa. Đến nay, công tác sửa chữa, khắc phục đã hoàn thành (Hình ảnh đính kèm).
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 04/03/2026
Ngày xử lý: 04/03/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/cot-bien-bao-giao-thong-hu-hong-tai-87-dang-huy-tru-a216216.html
376,Hue,07:40 22/02/2026,"Kiệt 59/7 Nguyễn Hữu Dật, phường Kim Long, cây cối lùm xùm lấn chiếm lòng lề đường gây cản trở tầm nhìn giao thông qua lại. Kính mong cơ quan chức năng kiểm tra, xử lý.","Kết quả xử lý
Phường Kim Long
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, UBND phường Kim Long xin thông báo kết quả như sau:
Sau khi UBND phường Kim Long đã nhận được phản ánh đã chỉ đạo đơn sự nghiệp dịch vụ công của phường tiến hành xử lý phát quang đảm bảo tầm nhìn (đính kèm hình ảnh).
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
1/2
12
Hạn xử lý: 04/03/2026
Ngày xử lý: 27/02/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-cat-tia-cay-tai-kiet-59-7-nguyen-huu-dat-a216212.html
377,Hue,21:46 21/02/2026,"Thanh sắt chìa ra ở cột điện tại địa chỉ 67 Phạm Văn Đồng (ngay trước quán Chóp Thái) quá nguy hiểm cho người đi đường. Đi vấp chân sẽ gây chấn thương. Đơn vị lắp đặt cột điện có dụng ý gì khi để thanh sắt như vậy hay đây là sự tắt trách khi thi công?
Đơn vị thi công liệu có quá bàn quan với an toàn của người dân hay không?","Kết quả xử lý
Ban Quản lý Dự án Đầu tư xây dựng khu vực 1
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Ban Quản lý dự án Đầu tư xây dựng khu vực 1 (Ban QLDA) xin thông báo kết quả như sau:
Ban QLDA đã chỉ đạo Tư vấn, Nhà thầu xử lý tại vị trí quý Ông/Bà phản ánh. Ngày 25/2/2026, Nhà thầu đã hoàn thành công tác xử lý vị trí nêu trên.
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 04/03/2026
Ngày xử lý: 26/02/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/thanh-sat-chia-ra-o-cot-dien-tai-dia-chi-67-pham-van-dong-a216202.html
378,Hue,10:08 19/02/2026,"Cây khô nằm chắn đường gây nguy hiểm cho người dân tham gia giao thông tại ngã 3 đình làng An Truyền, TDP An Truyền, phường Mỹ Thượng , thành phố Huế","Kết quả xử lý
Phường Mỹ Thượng
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, UBND phường Mỹ Thượng xin thông báo kết quả như sau:
Liên quan đến nội dung phản ánh, UBND phường đã tiến hành kiểm tra ghi nhận: UBND phường đã chỉ đạo các phòng ban chuyên môn liên quan phối hợp với Tổ dân phố An Truyền tiến hành thu dọn các cành cây khô, để phía trước Đình làng An Truyền gây cản trở người và phương tiện đi lại, làm mất mỹ quan đô thị. (Đính kèm hình ảnh)
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
  Hạn xử lý: 03/03/2026
Ngày xử lý: 25/02/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/cay-kho-nam-chan-duong-gay-nguy-hiem-tai-nga-ba-dinh-lang-an-truyen-a216062.html
379,Hue,10:01 19/02/2026,"Dây điện sà xuống mặt đường, nguy hiểm cho người lưu thông tại 321 Bùi Thị Xuân.","Kết quả xử lý
Sở Khoa học và Công nghệ
Kính gửi: Quý Ông/Bà
Vấn đề quý Ông/Bà phản ánh, Sở Khoa học và Công nghệ đã chỉ đạo các doanh nghiệp viễn thông tiến hành kiểm tra và xử lý tại vị trí nêu trên (hình ảnh đính kèm).
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 03/03/2026
Ngày xử lý: 04/03/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/day-dien-vien-thong-sa-xuong-mat-duong-tai-321-bui-thi-xuan-a216061.html
